model,replicate,seed,fraction,n_train,r2_coef_determination,pearson_r,pearson_r2,rmse,mae
rf,23,65,0.97,26738,0.8001141222026176,0.8968760104226797,0.8043865780717027,4.1380121408414,0.7621514150434869
rf,23,65,0.98,27014,0.8013832191676049,0.8976364539593978,0.8057512034768022,4.124854881007616,0.7631285920800136
rf,23,65,0.99,27289,0.8027099337729584,0.8985192804665177,0.8073368973700688,4.1110552548797195,0.760646841764862
rf,23,65,1.0,27565,0.7927693705178168,0.8923395973712703,0.7962699570367209,4.213351364298853,0.7748904480595431
rf,24,66,0.01,276,0.3677872383105091,0.6225701631919093,0.38759360809680055,7.359229279790495,2.1520244956443153
rf,24,66,0.02,551,0.4979868478138487,0.7070096084820523,0.4998625864859449,6.557801282549637,1.6794970609651325
rf,24,66,0.03,827,0.5439401539852623,0.7401831922526795,0.5478711580933671,6.250454855944098,1.419139466786681
rf,24,66,0.04,1103,0.547383197603514,0.7423784088250746,0.5511257018896495,6.226816115770173,1.3858496399480218
rf,24,66,0.05,1378,0.5759425394393025,0.7624919041881143,0.5813939039524165,6.027164693573698,1.2724017119802067
rf,24,66,0.06,1654,0.6002612622231744,0.7763357708445362,0.6026972290927802,5.8517912212601715,1.2697049684399957
rf,24,66,0.07,1930,0.6054636963239841,0.781841440440821,0.611276037990578,5.813587192297959,1.2386889854841965
rf,24,66,0.08,2205,0.614811360757447,0.7906772015942761,0.6251704371209555,5.744304315980599,1.219956503496453
rf,24,66,0.09,2481,0.6340556228927974,0.8001967240482409,0.6403147971775367,5.598971333027214,1.1658954687253436
rf,24,66,0.1,2756,0.6438802775601897,0.8067109388205063,0.6507825388126626,5.5233010818634405,1.1383430862441752
rf,24,66,0.11,3032,0.6382534512255674,0.8043217279086844,0.6469334419860118,5.566765190677793,1.1379891398379416
rf,24,66,0.12,3308,0.6513943673167486,0.8139496244702982,0.6625139911753394,5.464719875788854,1.0991837346868185
rf,24,66,0.13,3583,0.6724021034178874,0.8248363595437438,0.6803550200253762,5.297503556973809,1.0590293903772825
rf,24,66,0.14,3859,0.6610266702830248,0.8194175669006984,0.6714451489454606,5.388693339383333,1.1051068298017084
rf,24,66,0.15,4135,0.6575031120986006,0.8210751048099516,0.674164327738673,5.416628113585599,1.1052268851977256
rf,24,66,0.16,4410,0.6664121512942708,0.8235129268664703,0.6781735407161804,5.345715182286937,1.0869804497011564
rf,24,66,0.17,4686,0.670155095204138,0.8279132098686639,0.6854402830750344,5.315640413343042,1.0803509978114334
rf,24,66,0.18,4962,0.6755461725342028,0.8284897559761459,0.6863952757574139,5.272021291853019,1.076106998002319
rf,24,66,0.19,5237,0.6792061163011243,0.8331371393322076,0.6941174929346542,5.242201910449916,1.0552713120786659
rf,24,66,0.2,5513,0.6823992950797825,0.8336162318929073,0.6949160220753294,5.216046249389554,1.0421525842045611
rf,24,66,0.21,5789,0.6864387958325169,0.838793568179678,0.7035746500195961,5.1827691676581376,1.0230342063329627
rf,24,66,0.22,6064,0.6920233552634218,0.8435240574570236,0.7115328355087601,5.136408976663575,1.0077503995622537
rf,24,66,0.23,6340,0.6941760500166716,0.8423149292831376,0.709494440093257,5.11842626526339,0.9968247204918536
rf,24,66,0.24,6616,0.6979882609136565,0.8432783042831408,0.7111182984746494,5.0864246674633815,0.9863298932709659
rf,24,66,0.25,6891,0.6999094158149323,0.8433734790325598,0.7112788251354836,5.0702209936840505,0.9766416783797558
rf,24,66,0.26,7167,0.7030307699755565,0.8476235351681063,0.718465657370878,5.043783436872557,0.9631070583265184
rf,24,66,0.27,7443,0.7074031752990548,0.8510677827179388,0.7243163707804288,5.006514854612019,0.9490986596981588
rf,24,66,0.28,7718,0.7040351753414487,0.8489593807169944,0.7207320301073826,5.035246704044629,0.9583712812204156
rf,24,66,0.29,7994,0.7043407528361579,0.8503622559036068,0.7231159662654713,5.032646639259775,0.9458804739216421
rf,24,66,0.3,8270,0.6994859731740279,0.8414264432846167,0.7079984594586003,5.07379689884763,0.9694760501015194
rf,24,66,0.31,8545,0.6938683230964942,0.8379410099397512,0.7021451361388502,5.121000755473322,0.9676740896605769
rf,24,66,0.32,8821,0.7001458036222037,0.8406274340741999,0.7066544829181733,5.068223639205294,0.9647471729794728
rf,24,66,0.33,9096,0.7001260764745239,0.8412800390461244,0.7077521040974485,5.068390353483501,0.9634170244172209
rf,24,66,0.34,9372,0.6979954799953321,0.8388607406043815,0.7036873421273315,5.086363875895059,0.9601346715641967
rf,24,66,0.35,9648,0.699622014777097,0.8415155770031751,0.7081484663389868,5.07264832417564,0.9567783823101221
rf,24,66,0.36,9923,0.7231870920234891,0.8537340190157243,0.7288617752247412,4.869606557074956,0.9242707744555801
rf,24,66,0.37,10199,0.7298308510582933,0.8585952460617068,0.7371857965597628,4.810814176090792,0.9136533026368303
rf,24,66,0.38,10475,0.7255244099134213,0.8561780740401287,0.7330408944670641,4.849004290602806,0.906490911274288
rf,24,66,0.39,10750,0.725375910990752,0.8565181783561578,0.733623389854551,4.8503158362753265,0.9144912121665063
rf,24,66,0.4,11026,0.7266613136245309,0.8576996298766749,0.7356486550905852,4.838951353815414,0.9123202296277064
rf,24,66,0.41,11302,0.728094794034267,0.8588433459087044,0.7376118928116584,4.826246126503306,0.9164312682798801
rf,24,66,0.42,11577,0.7288831716047941,0.8595769595863402,0.7388725494516967,4.819244299841763,0.89875148588776
rf,24,66,0.43,11853,0.7254166967624512,0.8584544637317707,0.7369440663010021,4.849955650793101,0.9033522677623682
rf,24,66,0.44,12129,0.7369702636988621,0.8649274952346321,0.7480995720128545,4.746823999624004,0.8815197192195375
rf,24,66,0.45,12404,0.7361632154744127,0.8661240484912945,0.7501708673749503,4.7541007088200855,0.8873641231800761
rf,24,66,0.46,12680,0.7479846830516207,0.8711724300332596,0.7589414028500546,4.646374093437174,0.8718086354315512
rf,24,66,0.47,12956,0.7447627944435332,0.8697730792086752,0.7565052093161404,4.675980541712533,0.8728727939908978
rf,24,66,0.48,13231,0.7469173505728972,0.8724083923279178,0.7610964030041821,4.6562028338352395,0.8752065526923527
rf,24,66,0.49,13507,0.7425735117718333,0.8691884669560365,0.7554885910893849,4.695991701293261,0.8766246364431057
rf,24,66,0.5,13782,0.7429679920717676,0.8697602543553544,0.7564829000562908,4.69239225343652,0.8764018126263778
rf,24,66,0.51,14058,0.7494524243978872,0.8739854713489632,0.7638506041290694,4.632824056190237,0.8658356413238318
rf,24,66,0.52,14334,0.7540342292474402,0.8753641923437737,0.7662624692376673,4.5902679921342004,0.858311559993091
rf,24,66,0.53,14609,0.7482714297894704,0.8718953653768998,0.7602015281657176,4.643729984672402,0.8613427383829627
rf,24,66,0.54,14885,0.7438571120631515,0.8696624402135918,0.7563127599182592,4.68426930785756,0.8714169111145129
rf,24,66,0.55,15161,0.7522820790545717,0.8743807985263214,0.7645417808315276,4.606588487292153,0.8526876057527978
rf,24,66,0.56,15436,0.7647376575338019,0.8817853857636483,0.777545466546346,4.489282269893649,0.8451698850442619
rf,24,66,0.57,15712,0.7572981563575355,0.8782486760014169,0.7713207368982417,4.559710212030266,0.8390120691960969
rf,24,66,0.58,15988,0.7537265875947412,0.8769176557997655,0.768984575053356,4.593137733600768,0.8426488040756798
rf,24,66,0.59,16263,0.756696871420837,0.8783831444004263,0.7715569483667801,4.565354975620073,0.8462357701904821
rf,24,66,0.6,16539,0.7598226079865087,0.8811261850406098,0.776383353964219,4.5359344207895465,0.8304735156918852
rf,24,66,0.61,16815,0.7625063163280261,0.881046550449101,0.7762430240582602,4.510521284571233,0.8351037825861015
rf,24,66,0.62,17090,0.7656592633068149,0.8834060363085049,0.7804062249863035,4.480480588687148,0.8331483832767789
rf,24,66,0.63,17366,0.7663565537652004,0.8837223596575335,0.780965208958679,4.47380969587689,0.8317823333475113
rf,24,66,0.64,17642,0.7693242903821319,0.8834203943836098,0.7804315932128926,4.445305750359255,0.8291608385247295
rf,24,66,0.65,17917,0.7683604772660781,0.8828680718825644,0.779456032349637,4.454582795578603,0.8245801263674312
rf,24,66,0.66,18193,0.7682484349654024,0.8827394400360571,0.7792289189951717,4.45565998948906,0.8263681855042351
rf,24,66,0.67,18469,0.7742930539913713,0.8851050189470568,0.7834108945652698,4.397169094932919,0.8133974065491956
rf,24,66,0.68,18744,0.7762644934853776,0.8854873275317654,0.784087807219348,4.3779234194702985,0.802763752542756
rf,24,66,0.69,19020,0.7734441426139149,0.8842581609284861,0.7819124951686284,4.40543047908332,0.817389671410781
rf,24,66,0.7,19296,0.7713329823406967,0.8835345592709802,0.7806333174261653,4.4259088799796285,0.8252298519360627
rf,24,66,0.71,19571,0.7705828403919297,0.8830627186989973,0.7797997651560645,4.4331625310305975,0.8113582445531484
rf,24,66,0.72,19847,0.7814942748280364,0.8894717113328662,0.7911599252614177,4.3264542435288105,0.8005026936688202
rf,24,66,0.73,20122,0.7779806446502364,0.8882108406439227,0.788918497437384,4.361100785073474,0.7992216855832645
rf,24,66,0.74,20398,0.7850922758716672,0.8899480445817439,0.7920075220548697,4.290685841256084,0.8063532416729448
rf,24,66,0.75,20674,0.7784118403482102,0.8867488118165981,0.7863234552581486,4.3568637629660785,0.8086855893308372
rf,24,66,0.76,20949,0.7993916063038222,0.8982152211898238,0.806790583577084,4.145484111148334,0.7768477380809935
rf,24,66,0.77,21225,0.7970214058052174,0.8963523165819691,0.8034474754418626,4.169901773644322,0.7937770069853177
rf,24,66,0.78,21501,0.7931388740152818,0.8941605140408324,0.7995230248697657,4.20959337091084,0.7888467152995299
rf,24,66,0.79,21776,0.7974704360993208,0.8963545081606122,0.8034514042998531,4.165286880841887,0.7885228943266577
rf,24,66,0.8,22052,0.7903118230162925,0.8922392802562453,0.7960909332321827,4.238260793235192,0.7840271845752868
rf,24,66,0.81,22328,0.7880847149089737,0.8904314463774765,0.7928681606978848,4.260708730312615,0.7953396129499385
rf,24,66,0.82,22603,0.7978734097610332,0.8965018018582767,0.8037154807351368,4.16114097583101,0.779335817719899
rf,24,66,0.83,22879,0.7948385202457704,0.8949072731284987,0.8008590274982854,4.192263926316898,0.7814551302700754
rf,24,66,0.84,23155,0.7928008154648118,0.8928129252573681,0.7971149195066187,4.2130316875286935,0.7901116336200044
rf,24,66,0.85,23430,0.8002316135058631,0.8970744498223181,0.8047425685240147,4.136795817034861,0.7740039477406147
rf,24,66,0.86,23706,0.802009940311528,0.8984492235987044,0.8072110073851148,4.11834189584093,0.7733127503281242
rf,24,66,0.87,23982,0.8015930775851345,0.8982371167590063,0.8068299179235328,4.122675145003788,0.7658640063875826
rf,24,66,0.88,24257,0.7997228061794681,0.8968414334569754,0.8043245567651625,4.142060647762008,0.7755401090022384
rf,24,66,0.89,24533,0.7947330758105708,0.8938449886487496,0.7989588637324834,4.193341112244081,0.7853665276749565
rf,24,66,0.9,24808,0.7984466792875959,0.8953607675105397,0.8016709039970628,4.15523589150083,0.7768020714317322
rf,24,66,0.91,25084,0.7988183210201365,0.8956366240863027,0.8021649624047091,4.15140322931104,0.7712440256013291
rf,24,66,0.92,25360,0.7979251366139801,0.8956084490731353,0.8021144940511868,4.160608496408788,0.7780521991322192
rf,24,66,0.93,25635,0.7924572295016789,0.8920502720407734,0.7957536878480178,4.216523349329363,0.7810042820927207
rf,24,66,0.94,25911,0.7941165250556207,0.892688544437207,0.7968928373694193,4.199634062585781,0.7771237804536996
rf,24,66,0.95,26187,0.7935645879901705,0.8924345695970693,0.7964394610119064,4.205259531768502,0.7808427561186024
rf,24,66,0.96,26462,0.8016591284141011,0.8967412473756216,0.8041448647447856,4.121988856505328,0.7750184862777818
rf,24,66,0.97,26738,0.8033326579428263,0.8979961679441387,0.8063971176423578,4.104562082553792,0.7552250672322246
rf,24,66,0.98,27014,0.7924849149339236,0.8917201621494203,0.7951648475837885,4.216242105698179,0.7758056647654354
rf,24,66,0.99,27289,0.799873334820844,0.8960825334483469,0.8029639067512077,4.140503765648751,0.7653715221675844
rf,24,66,1.0,27565,0.8037774247803859,0.897910271159657,0.8062428550540088,4.099918183906159,0.7582666458694944
rf,25,67,0.01,276,0.3101224758852511,0.5924256761558202,0.3509681817686808,7.687527860422831,2.163848232789675
rf,25,67,0.02,551,0.3249856098752806,0.6459342833730157,0.4172310984366114,7.604264601125929,1.5967811152931222
rf,25,67,0.03,827,0.45675888946152565,0.701369562701477,0.49191926348406106,6.8217691524297726,1.4629267152109091
rf,25,67,0.04,1103,0.4786339105661842,0.7453680077127696,0.5555734669217033,6.683009752974713,1.3668035575260151
rf,25,67,0.05,1378,0.5689150493960407,0.7745338220383152,0.5999026414812806,6.076900640293856,1.2749307909750922
rf,25,67,0.06,1654,0.5840358265161655,0.7859694546295787,0.6177479836107174,5.9693723300331385,1.2712991987154456
rf,25,67,0.07,1930,0.5926983346880602,0.7966522423459533,0.6346547952348356,5.906888833068401,1.1975369235039155
rf,25,67,0.08,2205,0.6160079950688229,0.8011532860864016,0.6418465878070396,5.7353746931398515,1.1904863644095425
rf,25,67,0.09,2481,0.6193847843474615,0.8025973063085406,0.6441624360937255,5.7101008358754735,1.167783968280951
rf,25,67,0.1,2756,0.6322300112297019,0.8116457740789881,0.6587688625802798,5.612919943079979,1.1329548567191388
rf,25,67,0.11,3032,0.630672055050465,0.8155471393221031,0.6651171364564659,5.624796172829315,1.1025042425823883
rf,25,67,0.12,3308,0.652753553793032,0.8244432648406463,0.6797066969411041,5.4540562107658594,1.0674222853326465
rf,25,67,0.13,3583,0.6613472240678226,0.8247612465465038,0.6802311138049429,5.386144798742561,1.0472942725972973
rf,25,67,0.14,3859,0.6856026923727104,0.8346718522301082,0.6966771009052396,5.18967443262514,1.0048663729593053
rf,25,67,0.15,4135,0.6843943775985426,0.8383939770514756,0.7029044607561902,5.19963753763104,1.0119870898552226
rf,25,67,0.16,4410,0.6758567599575471,0.8307895391558731,0.690211258370828,5.269497334021683,1.0328508761215534
rf,25,67,0.17,4686,0.6931698447925858,0.8428783876909149,0.7104439764364363,5.126839533723909,0.9948781480370456
rf,25,67,0.18,4962,0.6832855705812884,0.8360966777915075,0.6990576546139959,5.208763388395929,1.0147602662675332
rf,25,67,0.19,5237,0.7011078177740839,0.843534828629813,0.711551007111528,5.060086985029433,0.9914349324074503
rf,25,67,0.2,5513,0.70269716771039,0.8452494428137214,0.7144466205769064,5.046615624739066,0.9818296032722426
rf,25,67,0.21,5789,0.702502825655379,0.8453713728508025,0.7146527580356506,5.048264800796115,0.9741792467551563
rf,25,67,0.22,6064,0.7029309171813278,0.8453809904587989,0.7146690190290999,5.044631325290422,0.9674752026515878
rf,25,67,0.23,6340,0.708508677594315,0.8465217205411132,0.7165990233478865,4.997047985921109,0.9642134293078519
rf,25,67,0.24,6616,0.7111862851253576,0.8514202021639126,0.7249163606528377,4.9740438665109945,0.9626358785830763
rf,25,67,0.25,6891,0.7150975724959219,0.854404555351126,0.7300071442047554,4.94024832412164,0.9473648289138397
rf,25,67,0.26,7167,0.7196677710803299,0.8562465465007063,0.7331581483943862,4.900464187613849,0.941493798777193
rf,25,67,0.27,7443,0.7281005346424156,0.8594565042962494,0.738665482777129,4.826195179089523,0.9290453032546642
rf,25,67,0.28,7718,0.725774178235419,0.858133873787369,0.7363937453413162,4.846797530947614,0.9179226398176379
rf,25,67,0.29,7994,0.7239683388758001,0.8592369610460704,0.7382881552276863,4.862729975931792,0.919493257284133
rf,25,67,0.3,8270,0.7226854068264349,0.858568521281249,0.7371399057350706,4.8740173044648145,0.921245368917313
rf,25,67,0.31,8545,0.7225677621169222,0.8573964734991847,0.7351287127688381,4.875051042976186,0.920617951238163
rf,25,67,0.32,8821,0.7204181780859988,0.8553280630338407,0.7315860954132217,4.893900891460754,0.9458561208943459
rf,25,67,0.33,9096,0.7224562460254423,0.8568478163167642,0.7341881803268073,4.876030727281138,0.9367194795648501
rf,25,67,0.34,9372,0.7352164256805045,0.8637346061129829,0.7460374697971498,4.762623218558096,0.9202118221026211
rf,25,67,0.35,9648,0.7380484712084698,0.8661687302424972,0.7502482692498998,4.7370849543306575,0.9067655334825087
rf,25,67,0.36,9923,0.7410862604455015,0.8617626650540082,0.7426348908809868,4.709537435234165,0.9278457202801212
rf,25,67,0.37,10199,0.7381011427752145,0.8598904958046222,0.739411664775119,4.736608678755516,0.9386606030846222
rf,25,67,0.38,10475,0.7395260723276331,0.8610752769925204,0.7414506326477457,4.72370572225455,0.9330437377087595
rf,25,67,0.39,10750,0.7348909632234126,0.8580919952811012,0.7363218723655015,4.765549342343175,0.9274873323539156
rf,25,67,0.4,11026,0.7471829515399708,0.8651694262872278,0.7485181361821709,4.6537589353411,0.9065362290054205
rf,25,67,0.41,11302,0.7549014931609429,0.8697500474186586,0.7564651449847588,4.582168309903511,0.897172885712089
rf,25,67,0.42,11577,0.7476077415279742,0.8661442392253016,0.7502058431431765,4.6498476063577305,0.9088692942961505
rf,25,67,0.43,11853,0.7556719454313643,0.8710186512965605,0.7586734909064793,4.574960757425174,0.9037271343242917
rf,25,67,0.44,12129,0.7564696842316381,0.8717709761309225,0.7599846348242614,4.567485955524597,0.8863596315631929
rf,25,67,0.45,12404,0.7635075341818451,0.8754936223148182,0.7664890827139216,4.501003591206138,0.8809497145385428
rf,25,67,0.46,12680,0.7620997416830532,0.875117717450497,0.765831019395768,4.514380501724156,0.8619437309924272
rf,25,67,0.47,12956,0.7596256886591062,0.8737492848174808,0.7634378127190592,4.53779352613334,0.8798468995317287
rf,25,67,0.48,13231,0.7694252375117853,0.8802676988879334,0.7748712217054574,4.444332977887153,0.8630744014368712
rf,25,67,0.49,13507,0.7646941760587015,0.8768314627056136,0.7688334139904659,4.4896971080583965,0.8652548677885528
rf,25,67,0.5,13782,0.7680409083388403,0.8790690829933291,0.7727624526747325,4.457654498514349,0.8600253420346292
rf,25,67,0.51,14058,0.7677839386969427,0.8783792774376042,0.7715501550318077,4.460122961379431,0.8658660753060019
rf,25,67,0.52,14334,0.773832651774235,0.8823106631887877,0.7784721063766383,4.401651533554195,0.8411862593925432
